Timestamp,TotalAmount,TotalInputs,TotalOutputs,Inputs,Outputs,Suspicius
1711805533,5.46e-06,1,1,"{""bc1plre2uw6j4st966tshpqe62v9x283d8yy4ej29cgejpdhd5k2gdzs372dny"": 2.548e-05}","{""bc1pa9e5607ra5f0ml05jrma4klfrt4whghfkq6vx22ypx77dwrfau8qnsnzt5"": 5.46e-06}",False
1711805686,0.01696239,1,1,"{""bc1pu45s4r0vezgwt50jlc7hyjfl6l3hscj3anx8s9nczcwaq9swevvsy0ytay"": 0.017}","{""bc1pu45s4r0vezgwt50jlc7hyjfl6l3hscj3anx8s9nczcwaq9swevvsy0ytay"": 0.01696239}",False
1711805786,3.3e-06,1,1,"{""bc1pwjn5ytfmxq6srwc88yya3xq9m2aefkt9t8dywx26dm0ysds9kfusfksw5w"": 2.293e-05}","{""bc1pwcedrp2xp298qq0vjpsrhz0qmt6skx8fq9tuqfarzxf3lt6wqugsh9mn94"": 3.3e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711805866,5.46e-06,1,1,"{""bc1puzua7yc9kd84krjkcq4tc9xnpsknkkjaq60efd4feyxg8s2qck7s67mvku"": 2.392e-05}","{""bc1q5ktfzyn2k3d5pgxpaslu4jy3td3zmdu7jqd0jg"": 5.46e-06}",False
1711806752,5.46e-06,1,1,"{""bc1pru299uzxvvs6yne8actwmrf35p833llu4r87l0x6vcxu29djyz2sdlcp40"": 2.327e-05}","{""bc1qg2ew2sgsdmuyvttmlaqxpaycazv6gqtluafvl9"": 5.46e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711805786,3.3e-06,1,1,"{""bc1pwjn5ytfmxq6srwc88yya3xq9m2aefkt9t8dywx26dm0ysds9kfusfksw5w"": 2.293e-05}","{""bc1pwcedrp2xp298qq0vjpsrhz0qmt6skx8fq9tuqfarzxf3lt6wqugsh9mn94"": 3.3e-06}",False
1711805849,0.00975272,1,2,"{""bc1pmhgutwtq6n2207997cjdrravx6mlm3y89qa8eupu590n95gnx76q80um4l"": 0.00968028}","{""bc1pdhsvwj302rg8pnruvp853m9l2mxhqnnl6hvk6pcsu25n0445ws4s4ggf5n"": 0.0001, ""bc1pmhgutwtq6n2207997cjdrravx6mlm3y89qa8eupu590n95gnx76q80um4l"": 0.00965272}",False
1711806216,5.99997998,1,2,"{""bc1ptgpx8ys7x9s4r499qrvjl3wejz6f6st9eq0utmr5enjkj9v5zqxqm7gyvj"": 6.0}","{""bc1prfy6hjedjg3vyta48gslypzllfldufg9ez4zzv53xna0velys0wq0tnnq2"": 0.001, ""bc1ptgpx8ys7x9s4r499qrvjl3wejz6f6st9eq0utmr5enjkj9v5zqxqm7gyvj"": 5.99897998}",False
1711805790,5.46e-06,1,1,"{""bc1p24tfx3tvch7g4h0an8pdc6k4ua9wff0lhc6ttk230x4fpazpy4qq304ttq"": 2.522e-05}","{""bc1pvkwxcr2w68ekamndntuncxadlsrr4zlr0yvqfc8nr4sh2urg6fus7lzq20"": 5.46e-06}",False
1711805533,0.03544432,1,1,"{""3PyqtqRicH2bUhgxvFekjB87qRgCsNhbe4"": 0.0354776}","{""3PyqtqRicH2bUhgxvFekjB87qRgCsNhbe4"": 0.03544432}",False
1711806874,0.00074704,1,2,"{""bc1pca9yvtf5typajlwlxevuk80h9z5xcvq6dpqdf0uut85sz34kng5sdzkqwn"": 0.00076706}","{""bc1pw4fwvuq5pf2tdhnf5qa268qqtk8zm8faw5x7pq9we6sq0xl50k3qa7hy0s"": 2.535e-05, ""bc1pca9yvtf5typajlwlxevuk80h9z5xcvq6dpqdf0uut85sz34kng5sdzkqwn"": 0.00072169}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711805676,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805563,5.46e-06,1,1,"{""bc1pqe564psyjgqpn06lup7x8qxakcz5h6dv3g2ceunwfwur73jv92gspvld06"": 2.717e-05}","{""bc1pr274dr05qwsmjwyzfd6rc4slepx2cfyy9ppsv38jyrt9y8efrleswqwu3y"": 5.46e-06}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711805849,5.46e-06,1,1,"{""bc1pyqz356afg5h6kyjrh8ngvjz0mj4fazqvzw98enljcc6k0aqw6ryqfryxuy"": 2.548e-05}","{""bc1phz6j9eg0hk8fvzeal33xepxa93lhuuyyzy5qryphs5q5lla9yl4qhxp0mv"": 5.46e-06}",False
1711805803,5.46e-06,1,1,"{""bc1puzua7yc9kd84krjkcq4tc9xnpsknkkjaq60efd4feyxg8s2qck7s67mvku"": 2.392e-05}","{""bc1q5ktfzyn2k3d5pgxpaslu4jy3td3zmdu7jqd0jg"": 5.46e-06}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711807196,0.00087944,1,2,"{""bc1qevnfk088x733pawj8z82ncz6mdfrftp5hgfdkt"": 0.00090622}","{""bc1pych5yegawx5ua7te4um68c09uam7wtv80x87hm7w8ljmqxqwh6js73p2f0"": 0.00085, ""bc1qevnfk088x733pawj8z82ncz6mdfrftp5hgfdkt"": 2.944e-05}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711806794,0.00096779,1,2,"{""bc1qkw35ud25nk0mgc5x0px4ummsdhsxhcut3tysjx"": 0.00045}","{""bc1qfcfq9ka3nf996qd85y2p76zl6aq0cc2jmt6xnp"": 0.0009, ""bc1qkw35ud25nk0mgc5x0px4ummsdhsxhcut3tysjx"": 6.779e-05}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805671,0.28997998,1,2,"{""bc1pn8ncc2v9y3c7vnqmrqgf6szwe0lmm2z8t7a9czurddha9vf8luwqdz7lqv"": 0.29}","{""bc1qh08adx5vrf80ny6lzrww90x0snwa9g6nx2mam34y3qjskm8efqrsdxd6uu"": 0.2, ""bc1pn8ncc2v9y3c7vnqmrqgf6szwe0lmm2z8t7a9czurddha9vf8luwqdz7lqv"": 0.08997998}",False
1711805589,0.00099866,1,2,"{""bc1p9ehy3n8t0q9u5sgy9ewxkaat2jwuhmr8mncty9nlwp5m4634wj4qdkgkhj"": 0.00101868}","{""bc1pzrxs6dcmkq3830kckvrne20vrzur6ld4p7ad0fmhjeks0488d7wst0vff3"": 2.548e-05, ""bc1p9ehy3n8t0q9u5sgy9ewxkaat2jwuhmr8mncty9nlwp5m4634wj4qdkgkhj"": 0.00097318}",False
1711806877,5.46e-06,1,1,"{""bc1pw4fwvuq5pf2tdhnf5qa268qqtk8zm8faw5x7pq9we6sq0xl50k3qa7hy0s"": 2.535e-05}","{""bc1pca9yvtf5typajlwlxevuk80h9z5xcvq6dpqdf0uut85sz34kng5sdzkqwn"": 5.46e-06}",False
1711806931,0.01089335,1,2,"{""bc1p8eg4css77naexuj7v95erle2fxjcavlpk3d7x7vkwqj9x5e4d34qc860lq"": 0.00994}","{""bc1pych5yegawx5ua7te4um68c09uam7wtv80x87hm7w8ljmqxqwh6js73p2f0"": 0.01, ""bc1p8eg4css77naexuj7v95erle2fxjcavlpk3d7x7vkwqj9x5e4d34qc860lq"": 0.00089335}",False
1711805766,0.03230003,1,1,"{""3PyqtqRicH2bUhgxvFekjB87qRgCsNhbe4"": 0.03233331}","{""3PyqtqRicH2bUhgxvFekjB87qRgCsNhbe4"": 0.03230003}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711807268,0.010895160000000001,1,2,"{""bc1qzughxp5sp644j5kufjjlvp697090jn79swaech"": 0.01091349}","{""bc1qm39w3wsnkwjfhtmrf3ayw7wug68tdkzzxs7c88"": 0.00042, ""bc1qmmmzndvnx5xjk2h0l7ksrxlfwsmx3c4alp5ht9"": 0.01047516}",False
1711805702,5.46e-06,1,1,"{""bc1phyc6hv24mewdt2grse2j0z69erfecsg4lkgp7tl7v3czl0v9jg3sh0kh0v"": 2.535e-05}","{""bc1pn4m5y6h3ed3255263xst63hvj7y4c344vj8wuvhgdcyntyp4gv7slfpe20"": 5.46e-06}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805773,0.01475957,1,1,"{""bc1pvnwxs6z860zaxfru6jphld0mxu2x2yn3k0cglln5yex0nytfgayqrxqy37"": 0.01477257}","{""3ER5SqaBgt9dXZWJ9gw1gm9wvWCRHT5XuC"": 0.01475957}",False
1711805493,5.944e-05,1,2,"{""bc1pnxf9d759zqmqtcjqnj3ydsladn0ldxt39chxpc3n2nrfvnkh2ugqth3k7l"": 7.946e-05}","{""bc1p4reu9eeu3q5jhst03009t8f8jlvmg76s7rmkdn5wldw2e04hx4xqfmw94j"": 2.522e-05, ""bc1pnxf9d759zqmqtcjqnj3ydsladn0ldxt39chxpc3n2nrfvnkh2ugqth3k7l"": 3.422e-05}",False
1711805786,3.3e-06,1,1,"{""bc1pwjn5ytfmxq6srwc88yya3xq9m2aefkt9t8dywx26dm0ysds9kfusfksw5w"": 2.293e-05}","{""bc1pwcedrp2xp298qq0vjpsrhz0qmt6skx8fq9tuqfarzxf3lt6wqugsh9mn94"": 3.3e-06}",False
1711805835,0.01938334,1,2,"{""bc1pmhgutwtq6n2207997cjdrravx6mlm3y89qa8eupu590n95gnx76q80um4l"": 0.0193109}","{""bc1pdhsvwj302rg8pnruvp853m9l2mxhqnnl6hvk6pcsu25n0445ws4s4ggf5n"": 0.0001, ""bc1pmhgutwtq6n2207997cjdrravx6mlm3y89qa8eupu590n95gnx76q80um4l"": 0.01928334}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711805519,0.00103557,1,1,"{""bc1pgrpl5snkryuff5d4k6ceclh732z3uw7nnas50tvtgjq6ha7wnpusyhf2uz"": 0.00105}","{""bc1pg8lz6c7ry9qke467upm7sz8dfc4mac5djl3ad0ulsrcrl23t8ryqyx703u"": 0.00103557}",False
1711805454,0.008599220000000001,1,2,"{""38dNqoWCNhETYNaunZid2Pt8ZgPmjECWY5"": 0.00149796}","{""3BreTpsskxp8KwBF1ajGZj3yWHgmLRt7ci"": 0.00712192, ""38dNqoWCNhETYNaunZid2Pt8ZgPmjECWY5"": 0.0014773}",False
1711805534,0.0044017299999999995,3,3,"{""bc1pzu3p8sj83l8ratkevh0avnyzgzx7pf08vgrjdw336lrgekjnllxqnjcrqk"": 0.00451632, ""bc1p5zz7h4k0c6ypftms7sh8jhuaelevrzfsl5xew5s0symg2eyhlj9sex03v6"": 5.46e-06, ""bc1pmz3g7zmzy2mgjml83chymge360khvhxzez6scvq9230nk0a4cgfs32afk9"": 5.46e-06}","{""bc1pzu3p8sj83l8ratkevh0avnyzgzx7pf08vgrjdw336lrgekjnllxqnjcrqk"": 0.00308173, ""bc1p5zz7h4k0c6ypftms7sh8jhuaelevrzfsl5xew5s0symg2eyhlj9sex03v6"": 0.00066, ""bc1pmz3g7zmzy2mgjml83chymge360khvhxzez6scvq9230nk0a4cgfs32afk9"": 0.00066}",False
1711805493,5.46e-06,1,1,"{""bc1p4reu9eeu3q5jhst03009t8f8jlvmg76s7rmkdn5wldw2e04hx4xqfmw94j"": 2.522e-05}","{""bc1pnxf9d759zqmqtcjqnj3ydsladn0ldxt39chxpc3n2nrfvnkh2ugqth3k7l"": 5.46e-06}",False
1711806111,0.036891999999999994,1,2,"{""bc1pezl9kx9860fuzqkyqj9mnp03xvuhgl9k2ucc4uf8pwgkvuykzkgspxpnyg"": 0.03691202}","{""bc1pxeewxy9jpguprmm4yuvj9233sk6cn848jvgvjt7056nk0jrlpdwsrqqdmq"": 0.005, ""bc1pezl9kx9860fuzqkyqj9mnp03xvuhgl9k2ucc4uf8pwgkvuykzkgspxpnyg"": 0.031892}",False
1711806136,0.03187198,1,2,"{""bc1pezl9kx9860fuzqkyqj9mnp03xvuhgl9k2ucc4uf8pwgkvuykzkgspxpnyg"": 0.031892}","{""bc1pxeewxy9jpguprmm4yuvj9233sk6cn848jvgvjt7056nk0jrlpdwsrqqdmq"": 0.005, ""bc1pezl9kx9860fuzqkyqj9mnp03xvuhgl9k2ucc4uf8pwgkvuykzkgspxpnyg"": 0.02687198}",False
1711805682,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805676,3.3e-06,1,1,"{""bc1px37dey8pxjph40y24c2ejv50cs5pdn5ld88qv6zhfrklzdldr3dqcuv3t7"": 2.293e-05}","{""bc1p86mxd2fjp7kgppvjl87fay5weme5gwq9mskfuw2msp7dphepn5dqh9e8nd"": 3.3e-06}",False
1711807159,0.0014487600000000001,1,2,"{""bc1pcaw6f2tksh04z4zcw95k5dz9dvac8u2z78ztfz5raggddxf8phsqcvf5kq"": 0.00147567}","{""bc1pych5yegawx5ua7te4um68c09uam7wtv80x87hm7w8ljmqxqwh6js73p2f0"": 0.0001, ""bc1pcaw6f2tksh04z4zcw95k5dz9dvac8u2z78ztfz5raggddxf8phsqcvf5kq"": 0.00134876}",False
1711805808,5.46e-06,1,1,"{""bc1pz0pgm3mr3tfqsqxst874pugyppg2sgudy57azr4uhu98z5nqcsjqqdlegd"": 2.548e-05}","{""bc1pvkwxcr2w68ekamndntuncxadlsrr4zlr0yvqfc8nr4sh2urg6fus7lzq20"": 5.46e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
1711806998,0.0021185,1,2,"{""bc1qlg05l4c2n40e78tcjtdcn0yl6w228wjqn3gytq"": 0.00213852}","{""bc1ph6fnw9w0jhs0la7dald0jar4frzjhrldzdmk025u5vnz3y53kdmsrvcvux"": 0.00169143, ""32zhxY9AHjVbKebXzxMKWXd4gSVG9CP3yL"": 0.00042707}",False
1711805875,0.00848893,1,2,"{""bc1pkkeym585k9qs4qwatp35t9enwnpnwevsd0gt0tpfw3pw057sqgtscevkth"": 0.00850895}","{""bc1pxmsfzn3c70ckdvecdpzemxsp8er7p54gpwkwj5hpfg6rc9wduwmsjaf5xk"": 2.908e-05, ""bc1pkkeym585k9qs4qwatp35t9enwnpnwevsd0gt0tpfw3pw057sqgtscevkth"": 0.00845985}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805786,3.3e-06,1,1,"{""bc1pwjn5ytfmxq6srwc88yya3xq9m2aefkt9t8dywx26dm0ysds9kfusfksw5w"": 2.293e-05}","{""bc1pwcedrp2xp298qq0vjpsrhz0qmt6skx8fq9tuqfarzxf3lt6wqugsh9mn94"": 3.3e-06}",False
1711805299,0.00349598,2,4,"{""3ES9WfrgeaTec68q2CcmMohyy9MmNuD24j"": 0.00348299, ""bc1pqs6decn7ej0jqypfyapa86tdu3ytqaheunrpvd77rhsa5ktf7nqqzqgmd7"": 0.0001}","{""3ES9WfrgeaTec68q2CcmMohyy9MmNuD24j"": 0.00059298, ""bc1py8qnpy8ga6kkcaydv82dkkfnrjv0rfpm30zemz7vm3n9vwrgzfesjuc4dm"": 0.0001, ""3HLo9bfT5cugXWdtcoEdtvwxxG9bt1jdwG"": 0.00273675, ""3P4WqXDbSLRhzo2H6MT6YFbvBKBDPLbVtQ"": 6.625e-05}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805303,0.00112322,1,2,"{""bc1qpgqat66zn0kg7l293ywqkd3s8fpnr4eep0y44g"": 0.00115}","{""bc1pych5yegawx5ua7te4um68c09uam7wtv80x87hm7w8ljmqxqwh6js73p2f0"": 0.001, ""bc1qpgqat66zn0kg7l293ywqkd3s8fpnr4eep0y44g"": 0.00012322}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711806865,0.00280235,2,2,"{""bc1pdavrxlsytgtth4hpp6kpt3kzgj28hlm9ljvls6lemxx0clt7ya8qt8j0zy"": 0.00068676, ""bc1pwa4ej7q4rfaun03ly9xdd2f90yma2ts0dfzsk6qvfcpp4nt8sq7qupzn6z"": 5.46e-06}","{""bc1pdavrxlsytgtth4hpp6kpt3kzgj28hlm9ljvls6lemxx0clt7ya8qt8j0zy"": 0.00037735, ""bc1pwa4ej7q4rfaun03ly9xdd2f90yma2ts0dfzsk6qvfcpp4nt8sq7qupzn6z"": 0.002425}",False
1711805648,0.04987239,1,1,"{""bc1p0f9cnfnpz2hekw7ydq0rq7nej06phzm5qtuseu05y6ddvpwr88sq7x3ssm"": 0.04991}","{""bc1p0f9cnfnpz2hekw7ydq0rq7nej06phzm5qtuseu05y6ddvpwr88sq7x3ssm"": 0.04987239}",False
1711805648,0.04979552,2,2,"{""bc1p0f9cnfnpz2hekw7ydq0rq7nej06phzm5qtuseu05y6ddvpwr88sq7x3ssm"": 0.04987239, ""bc1paje460aq7k8nhqe66ak76cqpjwfqpfwqhymawc892a5mj0rn3kyq5xekuj"": 5.46e-06}","{""bc1p0f9cnfnpz2hekw7ydq0rq7nej06phzm5qtuseu05y6ddvpwr88sq7x3ssm"": 0.00299552, ""bc1paje460aq7k8nhqe66ak76cqpjwfqpfwqhymawc892a5mj0rn3kyq5xekuj"": 0.0468}",False
1711806096,0.18922085,1,2,"{""bc1pfvaredajp58xq3rg7kreyahg6mygr7fx8uyzalgp8h4wng99z7ns8hrsj8"": 0.00029297}","{""3BEHJ2HDDZ88bPfaZGZ3Gu8x5mcBymChp2"": 0.189, ""bc1pfvaredajp58xq3rg7kreyahg6mygr7fx8uyzalgp8h4wng99z7ns8hrsj8"": 0.00022085}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805896,0.00843983,1,2,"{""bc1pkkeym585k9qs4qwatp35t9enwnpnwevsd0gt0tpfw3pw057sqgtscevkth"": 0.00845985}","{""bc1pxh47kzkw4u9saztl9sz2waype2wt6syxpy03euqv94qy7mmykguqc3ehk9"": 2.908e-05, ""bc1pkkeym585k9qs4qwatp35t9enwnpnwevsd0gt0tpfw3pw057sqgtscevkth"": 0.00841075}",False
1711805241,3.3e-06,1,1,"{""bc1p2jlk3rugg9u7ulldfksarjrnwkvzg82ucya2taqkj65sx4ea0u7q0eft82"": 2.293e-05}","{""bc1pwya96zx3caeg9ufg56zf7vxlxm79ksxqurnzuvve76h5af5t9ngstv2nk7"": 3.3e-06}",False
1711806877,0.00427552,2,2,"{""bc1pj9mljlf9ze6nxa2vmr9syzu8tx7pg6808thqc2xkxvkgaa6wywxqw248hj"": 0.00435239, ""bc1p4lpg60kexcfze4ua60lgt9txf5y7c56l62gzgpdh5293u7wqwnuq79q0fg"": 5.46e-06}","{""bc1pj9mljlf9ze6nxa2vmr9syzu8tx7pg6808thqc2xkxvkgaa6wywxqw248hj"": 2.952e-05, ""bc1p4lpg60kexcfze4ua60lgt9txf5y7c56l62gzgpdh5293u7wqwnuq79q0fg"": 0.004246}",False
1711805245,0.03511727,1,2,"{""33FVR1tCMEEvt4pcazVa2ZhuPTgtfN3ao9"": 0.03513872}","{""bc1qadgtrmg0jgmmp9s3xxk5jfuzdvaez3ndxmy0wq"": 0.0151396, ""3HZxhWD6avXc5JFvfJeojs4P9ri7U1P5jg"": 0.01997767}",False
1711805635,5.46e-06,1,1,"{""bc1pmkfgnc5qwh7pmp76ysrxcw96tz9u3ush0zwvvdxyurl9c65amenqjjvrnh"": 2.522e-05}","{""bc1ppa62k9njc9w3e0cq6fkgaejw2wsjy5muxz3xguz286pswupftnesgglp8v"": 5.46e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805904,5.46e-06,1,1,"{""bc1p95w5zq98mj56qr8mm5h7ngm5e0cplthwj7fa22redv6v4ef4lmaqy89rks"": 2.522e-05}","{""bc1pn8vjdc767u8s27x7mag3mzzen8zn0f0zqnnrqxaqsyqau0ts6f7s3jq5sz"": 5.46e-06}",False
1711805241,5.46e-06,1,1,"{""bc1phfsj5ewuhvca2kmux3dh7wek0a39dqsuletj32vvns5lky5cfj5qhdk24c"": 2.509e-05}","{""bc1pzrfpyg24sjeak4ed8j78n5p996uz6tjxvlpteupdy3xm5ff4kfzq8jmx2u"": 5.46e-06}",False
1711805663,3.3e-06,1,1,"{""bc1pulzfdn6llf3zhpnh2uxp0zyww973gqzfh3udhfeeuvuzcxwad35skhyfqc"": 2.293e-05}","{""bc1pqe3fh7w6t76m6hjdkm4vej08l9arz3pnqc6dch65ksdn58faq73slls4gq"": 3.3e-06}",False
